0.0007938	0.005873	0.0003875	0.0516	0.008617	High(Ch1)	A
 0.002	0.00747	0.0016	0.0516	0.009049	Max(Ch1)	A
0.0005736	0.004356	0.0004539	0.03016	0.006072	Mean(Ch1)	A
0.0012	0.01433	0.0005375	0.5517	0.04796	Period(Ch1)	s
 75.78	 41.98	0.1668	 99.81	 30.17	Pos.Duty Cyc(Ch1)	%
