0.03475	0.01822	0.0003875	0.0516	0.01731	High(Ch1)	A
0.0356	0.01953	0.0016	0.0516	0.01696	Max(Ch1)	A
0.004433	0.003091	0.0004539	0.02982	0.004091	Mean(Ch1)	A
0.1249	0.02415	0.0005375	0.2798	0.04755	Period(Ch1)	s
0.2705	 48.83	0.1668	 99.79	 32.57	Pos.Duty Cyc(Ch1)	%
